Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
HON2023237066,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Punjab,8.7,102841,119020,49341,2023,47,232,1,4,"White, Red, Green, Black",ABS,Automatic,Carburetor,2021-05-15,May,2,Good,69679,827,136363547
HON2021484373,Honda,H'ness CB350,H'ness CB350 Pro,348.36,Motorcycle,Nagaland,8.8,53210,69935,32021,2021,45,95,4,5,"Green, Red, White, Blue, Black",ABS,Multi-plate,Carburetor,2024-03-15,March,1,Good,37914,873,140734998
HON2016837727,Honda,Activa 6G,Activa 6G Standard,109.51,Scooter,Sikkim,9.7,109632,117073,16701,2016,40,160,4,4,"Black, Green, Red, White",Disc,Wet,Carburetor,2018-04-30,April,2,Good,100372,850,137370391
HON2017706062,Honda,SP 125,SP 125 Standard,124.0,Motorcycle,Odisha,7.6,164399,174215,24747,2017,71,159,4,2,"Green, Blue",Standard,Automatic,Carburetor,2017-07-07,July,3,Excellent,149468,849,138227089
HON2022459875,Honda,CB200X,CB200X ABS,184.4,Motorcycle,Haryana,7.1,248878,264420,32753,2022,71,157,1,2,"Blue, Red",Standard,Wet,Fuel Injection,2018-03-25,March,1,Excellent,231667,873,140734998
HON2023948757,Honda,Grazia,Grazia 4V,124.0,Scooter,Gujarat,5.1,135860,150340,22267,2023,69,133,4,4,"White, Blue, Black, Green",Standard,Automatic,Fuel Injection,2022-02-17,February,1,Excellent,128073,764,122605995
HON2021453731,Honda,Grazia,Grazia ABS,124.0,Scooter,Goa,5.6,103765,119439,23482,2021,49,249,1,4,"Blue, Black, Green, Red",Drum,Dry,Carburetor,2015-01-26,January,1,Good,95957,872,143040802
HON2018722159,Honda,Activa 6G,Activa 6G ABS,109.51,Scooter,Sikkim,9.1,63880,71133,18473,2018,31,190,4,2,"White, Blue",Drum,Dry,Carburetor,2023-11-25,November,4,Average,52660,828,136636103
HON2024476169,Honda,Dio,Dio Pro,109.51,Scooter,Madhya Pradesh,6.6,97729,108298,27441,2024,55,111,4,5,"Blue, Green, Black, White, Red",Standard,Dry,Fuel Injection,2015-02-21,February,1,Excellent,80857,764,122605995
HON2023714958,Honda,Unicorn,Unicorn 4V,162.7,Motorcycle,Mizoram,9.6,172865,185565,16216,2023,46,247,4,2,"Blue, White",Disc,Wet,Carburetor,2019-10-17,October,4,Good,169349,837,137933367
HON2018806810,Honda,Dio,Dio 4V,109.51,Scooter,West Bengal,5.8,63198,76971,26380,2018,78,219,4,2,"White, Black",Standard,Automatic,Fuel Injection,2015-01-09,January,1,Excellent,50591,872,143040802
HON2013992672,Honda,CB200X,CB200X Standard,184.4,Motorcycle,Nagaland,9.3,94675,109278,35008,2013,49,152,2,2,"Red, White",Drum,Wet,Fuel Injection,2018-06-13,June,2,Good,74270,815,130831116
HON2016855006,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Rajasthan,9.9,100125,112383,40527,2016,47,145,2,3,"White, Red, Black",ABS,Multi-plate,Fuel Injection,2023-01-30,January,1,Good,71856,872,143040802
HON2017409465,Honda,Shine,Shine Pro,124.0,Motorcycle,Goa,8.3,100536,116603,22908,2017,69,210,4,2,"White, Black",Disc,Multi-plate,Carburetor,2020-06-03,June,2,Excellent,93695,815,130831116
HON2022807179,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Gujarat,9.0,181032,198074,26659,2022,80,105,1,2,"White, Green",Standard,Wet,Carburetor,2015-10-16,October,4,Excellent,171415,837,137933367
HON2014109782,Honda,Grazia,Grazia Pro,124.0,Scooter,Goa,9.2,96423,116248,34833,2014,76,230,4,2,"White, Blue",Drum,Multi-plate,Carburetor,2020-01-26,January,1,Excellent,81415,872,143040802
HON2015657861,Honda,CB500X,CB500X 4V,471.0,Motorcycle,Chhattisgarh,6.3,54306,71847,20345,2015,68,106,4,4,"Black, Red, White, Green",Disc,Automatic,Fuel Injection,2023-04-22,April,2,Excellent,51502,850,137370391
HON2016353707,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Arunachal Pradesh,8.3,58379,76600,27904,2016,66,97,2,2,"White, Red",ABS,Automatic,Fuel Injection,2019-03-25,March,1,Excellent,48696,873,140734998
HON2022346958,Honda,Dio,Dio ABS,109.51,Scooter,Haryana,6.3,212228,228378,26582,2022,50,117,1,3,"Green, White, Blue",Disc,Multi-plate,Carburetor,2015-03-09,March,1,Good,201796,873,140734998
HON2022156648,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Telangana,7.9,122926,133650,15288,2022,67,166,1,3,"Red, Green, Black",Standard,Automatic,Carburetor,2019-03-15,March,1,Excellent,118362,873,140734998
HON2023128231,Honda,Dio,Dio ABS,109.51,Scooter,Odisha,6.3,167015,187012,41559,2023,40,157,1,3,"Black, Blue, Green",Disc,Multi-plate,Fuel Injection,2022-08-25,August,3,Good,145453,865,138461051
HON2017740800,Honda,Hornet 2.0,Hornet 2.0 ABS,184.4,Motorcycle,Madhya Pradesh,6.9,115324,125544,42677,2017,49,233,1,5,"Green, Black, White, Blue, Red",ABS,Multi-plate,Carburetor,2015-04-03,April,2,Good,82867,850,137370391
HON2015885496,Honda,Hornet 2.0,Hornet 2.0 ABS,184.4,Motorcycle,Tamil Nadu,10.0,121995,135626,21931,2015,38,91,1,5,"White, Black, Green, Red, Blue",Disc,Multi-plate,Fuel Injection,2019-09-06,September,3,Average,113695,784,126836438
HON2018863054,Honda,Grazia,Grazia Pro,124.0,Scooter,Mizoram,9.7,234174,253225,15865,2018,51,199,1,2,"White, Blue",ABS,Wet,Fuel Injection,2020-02-27,February,1,Excellent,237360,764,122605995
HON2022980008,Honda,Hornet 2.0,Hornet 2.0 4V,184.4,Motorcycle,Gujarat,5.4,153055,164088,45832,2022,79,97,2,5,"Green, Red, Black, Blue, White",Disc,Wet,Fuel Injection,2016-07-26,July,3,Excellent,118256,849,138227089
HON2019374301,Honda,Grazia,Grazia Standard,124.0,Scooter,West Bengal,7.0,179255,185500,38354,2019,77,224,4,2,"White, Green",Disc,Automatic,Carburetor,2023-09-23,September,3,Excellent,147146,784,126836438
HON2016533534,Honda,SP 125,SP 125 Standard,124.0,Motorcycle,Gujarat,6.9,210337,221460,45214,2016,57,158,2,2,"Green, Red",Disc,Multi-plate,Carburetor,2019-02-17,February,1,Excellent,176246,764,122605995
HON2021605561,Honda,Shine,Shine 4V,124.0,Motorcycle,West Bengal,9.5,58620,71010,38572,2021,77,196,2,2,"Black, Green",Disc,Wet,Carburetor,2023-06-18,June,2,Excellent,32438,815,130831116
HON2021729150,Honda,Shine,Shine Pro,124.0,Motorcycle,Nagaland,8.8,82943,90738,33526,2021,66,131,4,2,"Green, White",Drum,Dry,Carburetor,2018-06-03,June,2,Excellent,57212,815,130831116
HON2019413571,Honda,CB500X,CB500X ABS,471.0,Motorcycle,Assam,8.3,178953,184411,19482,2019,34,170,1,2,"Black, Blue",Standard,Multi-plate,Carburetor,2022-06-09,June,2,Average,164929,815,130831116
HON2016810727,Honda,Grazia,Grazia ABS,124.0,Scooter,Maharashtra,7.6,101472,111327,39635,2016,76,248,1,5,"Red, Blue, Green, Black, White",ABS,Automatic,Fuel Injection,2016-08-09,August,3,Excellent,71692,865,138461051
HON2016162396,Honda,SP 125,SP 125 Standard,124.0,Motorcycle,Bihar,7.0,149171,168613,48077,2016,49,220,1,5,"Blue, Green, Red, White, Black",Standard,Dry,Fuel Injection,2020-04-26,April,2,Good,120536,850,137370391
HON2014409513,Honda,Hornet 2.0,Hornet 2.0 Standard,184.4,Motorcycle,Uttarakhand,9.1,172050,189289,48390,2014,44,249,2,2,"Black, White",Disc,Automatic,Carburetor,2019-11-02,November,4,Good,140899,828,136636103
HON2013739859,Honda,H'ness CB350,H'ness CB350 Standard,348.36,Motorcycle,West Bengal,6.3,134755,142039,22324,2013,39,123,1,3,"Red, White, Black",Disc,Dry,Carburetor,2023-04-25,April,2,Average,119715,850,137370391
HON2019192636,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Meghalaya,8.1,149609,160188,21170,2019,51,209,4,5,"Black, Red, White, Blue, Green",Disc,Wet,Carburetor,2024-03-15,March,1,Excellent,139018,873,140734998
HON2013773732,Honda,SP 125,SP 125 Pro,124.0,Motorcycle,Mizoram,9.1,158112,166748,25254,2013,42,225,1,2,"White, Green",ABS,Multi-plate,Carburetor,2016-02-10,February,1,Good,141494,764,122605995
HON2022294917,Honda,Unicorn,Unicorn ABS,162.7,Motorcycle,Gujarat,5.3,82878,89450,21399,2022,72,234,2,5,"Black, Green, Red, Blue, White",Drum,Automatic,Fuel Injection,2021-09-09,September,3,Excellent,68051,784,126836438
HON2022623108,Honda,Shine,Shine Standard,124.0,Motorcycle,Sikkim,8.3,136040,155764,46054,2022,41,211,2,3,"Blue, White, Red",Drum,Wet,Fuel Injection,2019-03-24,March,1,Good,109710,873,140734998
HON2017796780,Honda,Grazia,Grazia Standard,124.0,Scooter,Chhattisgarh,7.2,129325,135765,26660,2017,51,180,2,3,"Green, Blue, Black",Standard,Dry,Fuel Injection,2020-03-05,March,1,Excellent,109105,873,140734998
HON2023788816,Honda,Dio,Dio Pro,109.51,Scooter,Punjab,7.2,231657,241723,26560,2023,49,241,1,3,"White, Red, Black",ABS,Multi-plate,Fuel Injection,2024-11-24,November,4,Good,215163,828,136636103
HON2020551039,Honda,Shine,Shine 4V,124.0,Motorcycle,Gujarat,8.6,64352,77912,10416,2020,75,162,1,5,"Green, White, Blue, Black, Red",ABS,Multi-plate,Carburetor,2021-08-13,August,3,Excellent,67496,865,138461051
HON2017538523,Honda,Dio,Dio Standard,109.51,Scooter,Punjab,7.5,80413,94136,40911,2017,76,248,1,4,"Black, Red, White, Blue",Disc,Automatic,Carburetor,2017-10-10,October,4,Excellent,53225,837,137933367
HON2019997831,Honda,Activa 6G,Activa 6G ABS,109.51,Scooter,Chhattisgarh,6.9,73036,80179,12901,2019,55,106,2,5,"Green, Red, Black, White, Blue",Disc,Automatic,Fuel Injection,2022-08-27,August,3,Excellent,67278,865,138461051
HON2016951516,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Karnataka,5.3,80335,86124,26061,2016,64,222,4,5,"Red, Black, Blue, Green, White",Standard,Multi-plate,Fuel Injection,2022-08-22,August,3,Excellent,60063,865,138461051
HON2017845416,Honda,Dio,Dio Standard,109.51,Scooter,Himachal Pradesh,7.2,209683,226577,40898,2017,63,248,4,5,"White, Green, Red, Black, Blue",Drum,Multi-plate,Carburetor,2017-04-21,April,2,Excellent,185679,850,137370391
HON2021756377,Honda,CB200X,CB200X Pro,184.4,Motorcycle,Tamil Nadu,5.2,167097,172172,31811,2021,38,94,4,2,"White, Blue",Drum,Dry,Fuel Injection,2021-01-28,January,1,Average,140361,872,143040802
HON2017683037,Honda,Dio,Dio Standard,109.51,Scooter,Telangana,7.1,96644,112298,44953,2017,45,203,1,4,"Black, White, Blue, Red",Drum,Dry,Fuel Injection,2016-09-11,September,3,Good,67345,784,126836438
HON2015414157,Honda,Dio,Dio Standard,109.51,Scooter,Jharkhand,9.2,114665,128591,49524,2015,44,129,1,2,"Blue, Black",Standard,Wet,Carburetor,2021-05-19,May,2,Good,79067,827,136363547
HON2016441337,Honda,H'ness CB350,H'ness CB350 Standard,348.36,Motorcycle,Tamil Nadu,9.7,132077,142004,36566,2016,73,232,2,2,"Blue, Red",Standard,Automatic,Fuel Injection,2018-08-07,August,3,Excellent,105438,865,138461051
HON2016759835,Honda,Dio,Dio Pro,109.51,Scooter,Rajasthan,5.8,54375,65329,16014,2016,59,237,4,2,"White, Black",Standard,Multi-plate,Carburetor,2021-09-03,September,3,Excellent,49315,784,126836438
HON2022152117,Honda,CB200X,CB200X ABS,184.4,Motorcycle,Manipur,5.9,134287,148494,45343,2022,59,125,2,4,"Red, Green, Black, Blue",Standard,Multi-plate,Carburetor,2024-10-12,October,4,Excellent,103151,837,137933367
HON2016871445,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Himachal Pradesh,6.1,57524,74823,37686,2016,69,95,2,3,"White, Blue, Red",Standard,Automatic,Fuel Injection,2018-06-24,June,2,Excellent,37137,815,130831116
HON2018275828,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Andhra Pradesh,7.7,129071,140813,25873,2018,50,234,2,5,"Green, Blue, White, Black, Red",Drum,Wet,Fuel Injection,2021-12-19,December,4,Good,114940,836,135477953
HON2022499230,Honda,Shine,Shine Standard,124.0,Motorcycle,Tamil Nadu,6.9,152634,168959,36436,2022,49,162,2,4,"White, Black, Red, Green",Drum,Multi-plate,Fuel Injection,2022-02-06,February,1,Good,132523,764,122605995
HON2017612917,Honda,H'ness CB350,H'ness CB350 ABS,348.36,Motorcycle,Nagaland,5.5,134397,151147,12309,2017,45,168,4,5,"Red, Green, Black, White, Blue",Drum,Dry,Carburetor,2015-04-22,April,2,Good,138838,850,137370391
HON2016511185,Honda,Grazia,Grazia ABS,124.0,Scooter,Bihar,9.1,118996,131117,34167,2016,49,157,2,5,"Red, Black, Green, Blue, White",Disc,Automatic,Carburetor,2018-10-18,October,4,Good,96950,837,137933367
HON2024702746,Honda,CB500X,CB500X Pro,471.0,Motorcycle,Odisha,7.3,208560,217971,34631,2024,72,165,4,3,"Blue, White, Red",Disc,Dry,Fuel Injection,2015-11-21,November,4,Excellent,183340,828,136636103
HON2021665861,Honda,SP 125,SP 125 Pro,124.0,Motorcycle,Andhra Pradesh,5.2,248474,264898,45316,2021,36,198,1,2,"White, Black",Standard,Wet,Carburetor,2017-10-22,October,4,Average,219582,837,137933367
HON2021887191,Honda,Grazia,Grazia 4V,124.0,Scooter,Odisha,6.7,56390,68218,44492,2021,80,224,4,2,"Black, Blue",Drum,Multi-plate,Carburetor,2021-03-26,March,1,Excellent,23726,873,140734998
HON2020486486,Honda,Dio,Dio 4V,109.51,Scooter,Haryana,6.0,230205,247899,10606,2020,43,217,2,2,"Blue, Red",Drum,Automatic,Carburetor,2020-10-13,October,4,Good,237293,837,137933367
HON2020618427,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Rajasthan,9.5,177605,191018,31334,2020,59,208,4,2,"Red, Green",ABS,Multi-plate,Fuel Injection,2018-10-12,October,4,Excellent,159684,837,137933367
HON2015646972,Honda,Activa 6G,Activa 6G ABS,109.51,Scooter,Nagaland,9.3,210578,221261,49712,2015,58,188,4,3,"Blue, Black, Green",ABS,Multi-plate,Fuel Injection,2024-04-05,April,2,Excellent,171549,850,137370391
HON2015839164,Honda,Dio,Dio 4V,109.51,Scooter,Karnataka,8.5,178807,194356,14251,2015,31,203,4,4,"Red, White, Black, Green",Drum,Automatic,Carburetor,2019-05-28,May,2,Average,180105,827,136363547
HON2017449371,Honda,Dio,Dio 4V,109.51,Scooter,Assam,6.1,85588,97531,48325,2017,77,209,4,4,"Red, Blue, White, Green",Standard,Wet,Fuel Injection,2018-01-03,January,1,Excellent,49206,872,143040802
HON2018437651,Honda,Dio,Dio Standard,109.51,Scooter,Madhya Pradesh,5.9,155727,169812,14734,2018,40,120,1,4,"Blue, White, Red, Black",Disc,Multi-plate,Carburetor,2019-05-05,May,2,Good,155078,827,136363547
HON2024355278,Honda,Dio,Dio ABS,109.51,Scooter,Jharkhand,7.7,110291,128181,25351,2024,32,133,1,4,"Blue, White, Black, Red",Disc,Automatic,Fuel Injection,2017-09-27,September,3,Average,102830,784,126836438
HON2018918388,Honda,Grazia,Grazia ABS,124.0,Scooter,Meghalaya,6.6,238357,244905,42217,2018,62,249,4,3,"Blue, Green, Black",Drum,Dry,Carburetor,2015-03-14,March,1,Excellent,202688,873,140734998
HON2020503061,Honda,CB500X,CB500X Standard,471.0,Motorcycle,Kerala,6.0,190799,207034,47626,2020,52,229,1,5,"White, Red, Blue, Green, Black",Disc,Wet,Carburetor,2016-07-02,July,3,Excellent,159408,849,138227089
HON2015591361,Honda,Dio,Dio ABS,109.51,Scooter,Uttar Pradesh,7.1,128815,136775,22419,2015,48,176,2,2,"Blue, Red",ABS,Multi-plate,Carburetor,2016-02-11,February,1,Good,114356,764,122605995
HON2018984463,Honda,H'ness CB350,H'ness CB350 ABS,348.36,Motorcycle,Nagaland,9.2,68996,83293,37108,2018,68,202,2,3,"Black, Red, White",Disc,Multi-plate,Carburetor,2024-12-30,December,4,Excellent,46185,836,135477953
HON2018179133,Honda,Grazia,Grazia 4V,124.0,Scooter,Manipur,9.1,123815,134013,45187,2018,31,227,4,3,"Blue, White, Red",Drum,Dry,Carburetor,2018-08-31,August,3,Average,88826,865,138461051
HON2018548173,Honda,Dio,Dio ABS,109.51,Scooter,Punjab,6.0,138505,153840,44019,2018,74,164,4,4,"Red, Black, Green, Blue",Standard,Multi-plate,Carburetor,2020-08-22,August,3,Excellent,109821,865,138461051
HON2017140776,Honda,Grazia,Grazia Pro,124.0,Scooter,Uttarakhand,9.3,89489,107037,30816,2017,69,147,2,5,"Red, Green, Blue, Black, White",Standard,Dry,Fuel Injection,2020-10-25,October,4,Excellent,76221,837,137933367
HON2016398122,Honda,Grazia,Grazia 4V,124.0,Scooter,Arunachal Pradesh,7.9,192329,205777,43040,2016,49,230,2,4,"White, Blue, Black, Green",ABS,Wet,Fuel Injection,2023-04-07,April,2,Good,162737,850,137370391
HON2015290501,Honda,Activa 6G,Activa 6G Standard,109.51,Scooter,Himachal Pradesh,7.5,247762,263373,35582,2015,49,208,1,4,"Black, Green, Red, White",Disc,Automatic,Fuel Injection,2017-08-03,August,3,Good,227791,865,138461051
HON2022854337,Honda,SP 125,SP 125 Pro,124.0,Motorcycle,Telangana,9.7,120441,137457,13141,2022,52,186,4,5,"Black, Green, White, Blue, Red",Disc,Automatic,Carburetor,2021-03-16,March,1,Excellent,124316,873,140734998
HON2015370233,Honda,Dio,Dio Pro,109.51,Scooter,West Bengal,9.7,241094,258598,21635,2015,69,231,1,5,"Red, Green, White, Black, Blue",Drum,Automatic,Fuel Injection,2015-08-06,August,3,Excellent,236963,865,138461051
HON2017673151,Honda,Grazia,Grazia ABS,124.0,Scooter,Odisha,8.5,170774,175957,48777,2017,51,210,1,5,"Black, Green, Red, White, Blue",ABS,Automatic,Carburetor,2022-02-27,February,1,Excellent,127180,764,122605995
HON2021969332,Honda,CB200X,CB200X ABS,184.4,Motorcycle,Tamil Nadu,7.6,119363,127273,37916,2021,70,91,2,2,"White, Red",ABS,Multi-plate,Carburetor,2019-07-15,July,3,Excellent,89357,849,138227089
HON2017864616,Honda,Grazia,Grazia Pro,124.0,Scooter,Karnataka,9.6,207346,213915,10096,2017,68,212,2,4,"Green, White, Red, Black",Standard,Automatic,Fuel Injection,2016-01-16,January,1,Excellent,203819,872,143040802
HON2014766890,Honda,Dio,Dio 4V,109.51,Scooter,Sikkim,7.8,202279,221441,38377,2014,45,115,2,5,"Red, White, Black, Green, Blue",Drum,Automatic,Fuel Injection,2022-07-05,July,3,Good,183064,849,138227089
HON2017785268,Honda,CB200X,CB200X ABS,184.4,Motorcycle,Uttarakhand,7.7,236550,255547,32677,2017,78,109,4,5,"Black, Red, Green, Blue, White",Disc,Wet,Carburetor,2022-08-20,August,3,Excellent,222870,865,138461051
HON2015186942,Honda,CB500X,CB500X ABS,471.0,Motorcycle,Manipur,6.4,103874,120176,29550,2015,78,98,4,3,"Black, Red, Green",Drum,Multi-plate,Fuel Injection,2017-06-30,June,2,Excellent,90626,815,130831116
HON2022804109,Honda,Activa 6G,Activa 6G Standard,109.51,Scooter,Tripura,6.2,181167,194949,46320,2022,47,125,1,5,"Blue, Black, Red, White, Green",Drum,Dry,Carburetor,2023-11-06,November,4,Good,148629,828,136636103
HON2020165955,Honda,Grazia,Grazia Standard,124.0,Scooter,Sikkim,5.8,148313,158439,15497,2020,70,128,4,4,"Green, White, Red, Blue",Drum,Dry,Fuel Injection,2021-05-26,May,2,Excellent,142942,827,136363547
HON2022855368,Honda,Dio,Dio Standard,109.51,Scooter,Uttar Pradesh,6.4,142897,151953,15920,2022,41,133,1,3,"Black, White, Blue",Disc,Wet,Carburetor,2017-06-08,June,2,Good,136033,815,130831116
HON2017877785,Honda,Hornet 2.0,Hornet 2.0 4V,184.4,Motorcycle,Chhattisgarh,9.7,192552,197956,19320,2017,34,151,1,4,"Black, Blue, Red, Green",ABS,Automatic,Carburetor,2020-02-07,February,1,Average,178636,764,122605995
HON2015113546,Honda,Dio,Dio Standard,109.51,Scooter,Gujarat,6.2,118548,124231,44513,2015,37,203,2,5,"White, Red, Blue, Black, Green",Drum,Multi-plate,Carburetor,2015-01-04,January,1,Average,79718,872,143040802
HON2019400143,Honda,Activa 6G,Activa 6G Standard,109.51,Scooter,Chhattisgarh,5.0,197635,210555,28418,2019,53,200,2,5,"Black, Green, Blue, Red, White",Disc,Wet,Carburetor,2021-07-28,July,3,Excellent,182137,849,138227089
HON2020494851,Honda,Dio,Dio ABS,109.51,Scooter,Kerala,6.9,104724,115064,37720,2020,65,94,1,3,"Black, Blue, Green",Drum,Automatic,Carburetor,2024-08-20,August,3,Excellent,77344,865,138461051
HON2019961760,Honda,CB200X,CB200X Standard,184.4,Motorcycle,Assam,7.4,116826,130557,21987,2019,60,141,4,3,"Green, Red, Blue",Drum,Dry,Fuel Injection,2022-04-25,April,2,Excellent,108570,850,137370391
HON2021597595,Honda,Dio,Dio ABS,109.51,Scooter,Nagaland,9.3,159001,178689,19770,2021,66,180,1,3,"Red, Green, White",Drum,Multi-plate,Fuel Injection,2019-03-19,March,1,Excellent,158919,873,140734998
HON2018265313,Honda,Dio,Dio ABS,109.51,Scooter,Himachal Pradesh,6.4,239991,250113,27180,2018,74,227,2,3,"Black, Blue, White",Disc,Multi-plate,Carburetor,2020-12-27,December,4,Excellent,222933,836,135477953
HON2018322507,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Tamil Nadu,5.8,211177,218430,41514,2018,45,98,2,4,"Black, Red, Green, Blue",ABS,Dry,Fuel Injection,2018-04-05,April,2,Good,176916,850,137370391
HON2023279725,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Rajasthan,6.3,140911,153920,32470,2023,46,195,1,3,"Black, Green, Blue",Disc,Automatic,Carburetor,2016-05-12,May,2,Good,121450,827,136363547
HON2022341351,Honda,Grazia,Grazia Pro,124.0,Scooter,Tamil Nadu,8.2,133521,148147,22945,2022,43,158,2,5,"White, Red, Black, Blue, Green",ABS,Dry,Fuel Injection,2020-01-19,January,1,Good,125202,872,143040802
HON2018583391,Honda,Grazia,Grazia ABS,124.0,Scooter,Odisha,7.2,235690,247592,16078,2018,44,128,4,3,"Blue, White, Red",Drum,Dry,Carburetor,2022-03-16,March,1,Good,231514,873,140734998
HON2016281158,Honda,Shine,Shine Pro,124.0,Motorcycle,Andhra Pradesh,6.0,155918,172044,17453,2016,46,131,1,3,"Blue, Red, Green",Drum,Wet,Fuel Injection,2017-05-23,May,2,Good,154591,827,136363547
HON2023250550,Honda,Grazia,Grazia 4V,124.0,Scooter,Tripura,8.1,81468,91526,39046,2023,79,207,1,4,"Red, White, Blue, Black",Standard,Wet,Carburetor,2021-06-18,June,2,Excellent,52480,815,130831116
HON2017643004,Honda,Shine,Shine ABS,124.0,Motorcycle,Maharashtra,5.5,104411,115726,33791,2017,61,173,1,3,"Black, White, Green",Standard,Multi-plate,Fuel Injection,2015-09-30,September,3,Excellent,81935,784,126836438
HON2020207987,Honda,Unicorn,Unicorn Standard,162.7,Motorcycle,Assam,5.4,192212,206958,46917,2020,62,131,2,5,"White, Black, Red, Green, Blue",Disc,Dry,Carburetor,2024-11-08,November,4,Excellent,160041,828,136636103
HON2024188246,Honda,Activa 6G,Activa 6G Pro,109.51,Scooter,Goa,9.9,57831,63844,45540,2024,41,102,2,3,"Red, Blue, Black",Disc,Multi-plate,Carburetor,2024-01-26,January,1,Good,18304,872,143040802
HON2015740610,Honda,CB200X,CB200X Standard,184.4,Motorcycle,Himachal Pradesh,8.0,115112,127495,17821,2015,30,165,2,5,"Blue, Red, Green, White, Black",ABS,Multi-plate,Carburetor,2022-05-30,May,2,Average,109674,827,136363547
HON2015291047,Honda,CB500X,CB500X ABS,471.0,Motorcycle,Karnataka,7.6,192051,197066,26006,2015,36,223,2,3,"Red, Black, Blue",Standard,Automatic,Fuel Injection,2022-08-19,August,3,Average,171060,865,138461051
HON2023780822,Honda,Dio,Dio Pro,109.51,Scooter,Odisha,8.1,96637,111442,48156,2023,67,100,2,5,"Red, White, Blue, Black, Green",Disc,Multi-plate,Fuel Injection,2016-09-06,September,3,Excellent,63286,784,126836438
HON2019395677,Honda,Grazia,Grazia Standard,124.0,Scooter,Andhra Pradesh,6.1,167252,178546,46793,2019,47,173,4,5,"White, Green, Black, Red, Blue",Disc,Automatic,Fuel Injection,2024-07-25,July,3,Good,131753,849,138227089
HON2024102698,Honda,CB200X,CB200X ABS,184.4,Motorcycle,Mizoram,9.6,60846,73195,29490,2024,40,117,2,5,"Green, Blue, White, Red, Black",Drum,Multi-plate,Fuel Injection,2022-10-28,October,4,Good,43705,837,137933367
HON2015478393,Honda,Activa 6G,Activa 6G 4V,109.51,Scooter,Haryana,6.0,141986,149701,23149,2015,48,104,4,4,"Black, Red, White, Green",ABS,Wet,Fuel Injection,2019-10-28,October,4,Good,126552,837,137933367
HON2017732870,Honda,Grazia,Grazia 4V,124.0,Scooter,Arunachal Pradesh,5.1,181545,189322,47021,2017,64,102,4,2,"Green, Red",Drum,Dry,Fuel Injection,2022-03-10,March,1,Excellent,142301,873,140734998
HON2015690738,Honda,Hornet 2.0,Hornet 2.0 Pro,184.4,Motorcycle,Assam,6.9,103830,118088,31688,2015,40,181,4,4,"Blue, Green, Black, Red",Standard,Automatic,Fuel Injection,2020-01-28,January,1,Good,86400,872,143040802
HON2016525696,Honda,Grazia,Grazia ABS,124.0,Scooter,Odisha,8.1,218313,236910,21165,2016,37,118,4,2,"Red, Blue",ABS,Wet,Fuel Injection,2015-05-01,May,2,Average,215745,827,136363547
HON2018698740,Honda,Dio,Dio Pro,109.51,Scooter,Bihar,7.3,222469,236037,47960,2018,78,158,2,2,"Red, White",Disc,Dry,Carburetor,2018-10-02,October,4,Excellent,188077,837,137933367
HON2022814125,Honda,Activa 6G,Activa 6G Standard,109.51,Scooter,Arunachal Pradesh,8.9,230781,247502,39052,2022,42,187,2,5,"Blue, Red, Green, White, Black",Disc,Multi-plate,Fuel Injection,2018-11-02,November,4,Good,208450,828,136636103
HON2022651557,Honda,CB200X,CB200X 4V,184.4,Motorcycle,Mizoram,5.4,95765,106356,41117,2022,37,103,1,5,"White, Red, Green, Blue, Black",Standard,Multi-plate,Fuel Injection,2017-02-17,February,1,Average,65239,764,122605995
HON2015244512,Honda,Dio,Dio 4V,109.51,Scooter,Nagaland,6.5,70867,83884,46179,2015,49,231,2,4,"Green, Blue, Red, White",Disc,Wet,Carburetor,2017-02-27,February,1,Good,37705,764,122605995
HON2015619265,Honda,Hornet 2.0,Hornet 2.0 ABS,184.4,Motorcycle,Maharashtra,6.2,69212,78000,27497,2015,36,217,4,3,"Black, Blue, White",Drum,Wet,Fuel Injection,2024-11-11,November,4,Average,50503,828,136636103
HON2014769402,Honda,CB500X,CB500X ABS,471.0,Motorcycle,Karnataka,5.3,73562,93190,19269,2014,67,200,2,2,"Green, Red",Standard,Wet,Carburetor,2021-04-03,April,2,Excellent,73921,850,137370391
