Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
TVS2017707131,TVS,Apache RTR 180,Apache RTR 180 ABS,177.4,Motorcycle,Tripura,5.3,161283,176758,19436,2017,73,185,2,2,"Black, Blue",Disc,Multi-plate,Fuel Injection,2018-12-24,December,4,Excellent,157322,847,139110848
TVS2017568071,TVS,Scooty Zest 110,Scooty Zest 110 ABS,109.7,Scooter,Meghalaya,8.8,95407,113107,42393,2017,66,184,1,4,"Red, Blue, Green, Black",ABS,Multi-plate,Carburetor,2018-12-24,December,4,Excellent,70714,847,139110848
TVS2018243800,TVS,Apache RTR 160,Apache RTR 160 Pro,159.7,Motorcycle,Tamil Nadu,9.8,64003,82726,14161,2018,73,227,2,2,"Blue, Green",Drum,Automatic,Carburetor,2018-12-24,December,4,Excellent,68565,847,139110848
TVS2018916123,TVS,Apache RTR 200 4V,Apache RTR 200 4V ABS,197.75,Motorcycle,Madhya Pradesh,8.4,174298,193528,25486,2018,43,111,2,4,"Blue, Black, Red, White",Drum,Multi-plate,Fuel Injection,2018-12-25,December,4,Good,168042,847,139110848
TVS2019652884,TVS,Apache RTR 160,Apache RTR 160 Pro,159.7,Motorcycle,Andhra Pradesh,6.2,121762,136803,18023,2019,41,146,4,3,"White, Blue, Green",Drum,Automatic,Carburetor,2018-12-25,December,4,Good,118780,847,139110848
TVS2021453563,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Kerala,8.8,91141,101022,14173,2021,55,193,4,3,"White, Black, Blue",Drum,Automatic,Carburetor,2018-12-25,December,4,Excellent,86849,847,139110848
TVS2016348449,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Chhattisgarh,6.2,66613,81689,49026,2016,59,138,4,3,"Green, Blue, Black",ABS,Multi-plate,Fuel Injection,2018-12-26,December,4,Excellent,32663,847,139110848
TVS2022201611,TVS,Apache RTR 180,Apache RTR 180 ABS,177.4,Motorcycle,Arunachal Pradesh,5.5,65331,78509,22684,2022,61,208,1,2,"Green, White",Standard,Multi-plate,Carburetor,2018-12-26,December,4,Excellent,55825,847,139110848
TVS2022575624,TVS,Apache RTR 180,Apache RTR 180 4V,177.4,Motorcycle,Odisha,5.9,133187,146216,30358,2022,76,170,4,3,"Blue, White, Green",Standard,Automatic,Carburetor,2018-12-26,December,4,Excellent,115858,847,139110848
TVS2023492825,TVS,Scooty Zest 110,Scooty Zest 110 Pro,109.7,Scooter,Arunachal Pradesh,9.6,147862,158098,24819,2023,39,225,4,3,"Red, Green, White",ABS,Wet,Carburetor,2018-12-26,December,4,Average,133279,847,139110848
TVS2021836639,TVS,Ronin,Ronin Standard,225.9,Motorcycle,Andhra Pradesh,8.6,130439,149515,12103,2021,46,231,4,3,"Green, White, Red",Standard,Dry,Carburetor,2018-12-27,December,4,Good,137412,847,139110848
TVS2018402073,TVS,Ronin,Ronin 4V,225.9,Motorcycle,Arunachal Pradesh,6.2,68995,77284,45338,2018,66,214,4,2,"Black, Red",Disc,Multi-plate,Fuel Injection,2018-12-27,December,4,Excellent,31946,847,139110848
TVS2019506102,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Madhya Pradesh,5.2,223285,235106,40453,2019,34,194,1,5,"White, Red, Black, Blue, Green",Disc,Multi-plate,Fuel Injection,2018-12-27,December,4,Average,194653,847,139110848
TVS2020104316,TVS,Radeon,Radeon Pro,109.7,Motorcycle,West Bengal,6.2,115828,131977,31444,2020,30,101,2,2,"Black, White",Standard,Dry,Fuel Injection,2018-12-27,December,4,Average,100533,847,139110848
TVS2022253792,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Bihar,8.6,125010,134231,22281,2022,52,91,1,5,"White, Blue, Black, Green, Red",Standard,Wet,Fuel Injection,2018-12-27,December,4,Excellent,111950,847,139110848
TVS2017381504,TVS,Apache RTR 200 4V,Apache RTR 200 4V 4V,197.75,Motorcycle,Telangana,9.2,192728,205811,37146,2017,50,167,4,3,"Black, Green, Red",Disc,Dry,Carburetor,2018-12-28,December,4,Good,168665,847,139110848
TVS2022291581,TVS,Star City Plus,Star City Plus 4V,109.7,Motorcycle,Manipur,6.7,113210,120136,14843,2022,57,90,2,2,"Black, Red",ABS,Dry,Carburetor,2018-12-28,December,4,Excellent,105293,847,139110848
TVS2018704437,TVS,Sport,Sport Pro,109.7,Motorcycle,Odisha,9.4,146064,157324,32143,2018,51,239,2,4,"White, Green, Blue, Red",Standard,Multi-plate,Carburetor,2018-12-28,December,4,Excellent,125181,847,139110848
TVS2015247200,TVS,Apache RTR 160,Apache RTR 160 4V,159.7,Motorcycle,Tamil Nadu,9.2,151054,167238,16238,2015,35,158,4,5,"Red, Black, White, Green, Blue",Disc,Automatic,Fuel Injection,2018-12-28,December,4,Average,151000,847,139110848
TVS2016315667,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Nagaland,8.5,82382,98944,11963,2016,78,172,1,4,"Black, Red, White, Green",ABS,Dry,Fuel Injection,2018-12-29,December,4,Excellent,86981,847,139110848
TVS2024716368,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Bihar,6.9,162799,172396,43144,2024,62,245,1,3,"Red, Blue, Black",ABS,Multi-plate,Carburetor,2018-12-29,December,4,Excellent,129252,847,139110848
TVS2017565627,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Punjab,5.7,226463,231785,34794,2017,57,117,2,2,"Blue, Black",ABS,Dry,Carburetor,2018-12-29,December,4,Excellent,196991,847,139110848
TVS2016296086,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Punjab,8.8,72600,80023,13471,2016,75,97,2,2,"Blue, Red",ABS,Wet,Carburetor,2018-12-30,December,4,Excellent,66552,847,139110848
TVS2018884387,TVS,Ntorq 125,Ntorq 125 ABS,124.8,Scooter,Assam,9.1,102565,117092,29609,2018,58,90,2,2,"White, Blue",Drum,Dry,Carburetor,2018-12-30,December,4,Excellent,87483,847,139110848
TVS2022978852,TVS,Scooty Zest 110,Scooty Zest 110 Pro,109.7,Scooter,Rajasthan,6.3,93690,103582,40100,2022,42,108,2,3,"Black, White, Red",Disc,Automatic,Carburetor,2018-12-30,December,4,Good,63482,847,139110848
TVS2015833221,TVS,Apache RTR 160,Apache RTR 160 Standard,159.7,Motorcycle,Tripura,7.9,210873,224954,34941,2015,46,141,4,2,"Black, Blue",ABS,Dry,Fuel Injection,2018-12-31,December,4,Good,190013,847,139110848
TVS2014100944,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Arunachal Pradesh,9.8,69522,80343,46805,2014,78,225,4,2,"Green, Black",Disc,Dry,Carburetor,2018-12-31,December,4,Excellent,33538,847,139110848
TVS2018999470,TVS,Apache RTR 160,Apache RTR 160 Pro,159.7,Motorcycle,Jharkhand,5.1,219755,230602,26886,2018,61,126,4,5,"Black, Green, Red, Blue, White",Standard,Wet,Fuel Injection,2018-12-31,December,4,Excellent,203716,847,139110848
TVS2024608310,TVS,Ronin,Ronin 4V,225.9,Motorcycle,Assam,7.8,209426,228078,18358,2024,65,131,2,4,"Red, Black, Blue, White",Drum,Multi-plate,Carburetor,2018-12-31,December,4,Excellent,209720,847,139110848
TVS2022554462,TVS,Apache RTR 180,Apache RTR 180 4V,177.4,Motorcycle,Kerala,5.8,71486,91436,35186,2022,71,209,1,5,"Blue, Black, White, Red, Green",Drum,Multi-plate,Carburetor,2018-12-31,December,4,Excellent,56250,847,139110848
TVS2020405828,TVS,Radeon,Radeon ABS,109.7,Motorcycle,West Bengal,7.7,72557,78500,33348,2020,41,111,4,3,"Black, White, Red",Drum,Wet,Fuel Injection,2019-01-01,January,1,Good,45152,840,135804211
TVS2018705292,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Arunachal Pradesh,7.9,220598,236717,15283,2018,40,105,1,5,"Green, Blue, Black, White, Red",ABS,Wet,Carburetor,2019-01-01,January,1,Good,221434,840,135804211
TVS2022211791,TVS,Sport,Sport ABS,109.7,Motorcycle,Meghalaya,8.7,72793,92011,15816,2022,75,184,2,3,"Red, Black, White",Drum,Dry,Fuel Injection,2019-01-02,January,1,Excellent,76195,840,135804211
TVS2023954700,TVS,Radeon,Radeon 4V,109.7,Motorcycle,Chhattisgarh,5.2,220744,227527,30652,2023,34,112,4,5,"Blue, White, Green, Red, Black",Drum,Wet,Carburetor,2019-01-02,January,1,Average,196875,840,135804211
TVS2018840261,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Kerala,7.6,102595,121193,10159,2018,78,167,2,3,"White, Black, Red",Standard,Wet,Fuel Injection,2019-01-03,January,1,Excellent,111034,840,135804211
TVS2018442256,TVS,Radeon,Radeon ABS,109.7,Motorcycle,Himachal Pradesh,8.8,63787,73779,40918,2018,32,96,4,3,"Black, Green, White",ABS,Dry,Carburetor,2019-01-04,January,1,Average,32861,840,135804211
TVS2017772184,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Jharkhand,7.2,120008,126882,14202,2017,43,210,2,5,"Black, Red, Blue, Green, White",Standard,Dry,Carburetor,2019-01-04,January,1,Good,112680,840,135804211
TVS2014750844,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Punjab,6.7,134243,153101,15320,2014,55,170,1,4,"Red, Blue, Green, White",Drum,Multi-plate,Fuel Injection,2019-01-04,January,1,Excellent,137781,840,135804211
TVS2020828273,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Bihar,6.3,85480,103673,17134,2020,78,130,1,2,"Red, Green",Disc,Multi-plate,Fuel Injection,2019-01-04,January,1,Excellent,86539,840,135804211
TVS2021640807,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Nagaland,6.1,79827,87087,30850,2021,74,145,1,4,"Green, Blue, White, Red",Disc,Automatic,Carburetor,2019-01-05,January,1,Excellent,56237,840,135804211
TVS2021353231,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Himachal Pradesh,8.7,136029,142216,39449,2021,39,130,1,4,"Green, Blue, Red, White",ABS,Multi-plate,Carburetor,2019-01-05,January,1,Average,102767,840,135804211
TVS2013150677,TVS,Sport,Sport Pro,109.7,Motorcycle,Chhattisgarh,10.0,120111,135886,40457,2013,66,219,1,3,"Blue, Black, Red",Standard,Multi-plate,Fuel Injection,2019-01-05,January,1,Excellent,95429,840,135804211
TVS2015107822,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Sikkim,5.4,213390,226175,18780,2015,78,202,4,4,"White, Green, Red, Black",ABS,Wet,Carburetor,2019-01-06,January,1,Excellent,207395,840,135804211
TVS2019513765,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Mizoram,7.0,68666,75929,22069,2019,72,148,2,4,"Red, Black, Blue, Green",Drum,Multi-plate,Fuel Injection,2019-01-06,January,1,Excellent,53860,840,135804211
TVS2019946548,TVS,Sport,Sport Standard,109.7,Motorcycle,Uttarakhand,7.1,69239,83320,15173,2019,31,104,2,2,"Black, White",Disc,Dry,Carburetor,2019-01-07,January,1,Average,68147,840,135804211
TVS2014626329,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Arunachal Pradesh,8.3,200572,209974,34594,2014,63,176,1,2,"Green, Black",Standard,Multi-plate,Fuel Injection,2019-01-07,January,1,Excellent,175380,840,135804211
TVS2016911310,TVS,Apache RTR 180,Apache RTR 180 Standard,177.4,Motorcycle,Bihar,6.9,210381,222416,15314,2016,70,106,4,5,"White, Blue, Green, Black, Red",Drum,Wet,Fuel Injection,2019-01-07,January,1,Excellent,207102,840,135804211
TVS2020291119,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Chhattisgarh,9.6,60469,67366,14844,2020,70,120,2,5,"Black, Blue, Red, White, Green",ABS,Dry,Carburetor,2019-01-07,January,1,Excellent,52522,840,135804211
TVS2020630969,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Himachal Pradesh,6.1,206174,219202,23299,2020,42,186,4,5,"Green, White, Blue, Red, Black",Drum,Multi-plate,Fuel Injection,2019-01-08,January,1,Good,195903,840,135804211
TVS2022905415,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Chhattisgarh,7.2,65684,84938,32654,2022,80,211,2,5,"Red, Black, Blue, White, Green",Standard,Wet,Carburetor,2019-01-09,January,1,Excellent,52284,840,135804211
TVS2021318129,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Assam,6.6,77155,95878,11930,2021,43,141,4,4,"Black, Blue, White, Green",Drum,Wet,Fuel Injection,2019-01-09,January,1,Good,83948,840,135804211
TVS2016562980,TVS,Apache RTR 160,Apache RTR 160 Standard,159.7,Motorcycle,Meghalaya,5.3,79871,95650,39636,2016,79,155,2,4,"Green, White, Red, Black",ABS,Multi-plate,Carburetor,2019-01-10,January,1,Excellent,56014,840,135804211
TVS2019794459,TVS,Scooty Zest 110,Scooty Zest 110 ABS,109.7,Scooter,Manipur,9.5,141743,153170,27633,2019,46,143,2,4,"Green, Black, White, Blue",Drum,Automatic,Fuel Injection,2019-01-10,January,1,Good,125537,840,135804211
TVS2019161889,TVS,Apache RTR 180,Apache RTR 180 ABS,177.4,Motorcycle,Madhya Pradesh,5.1,101481,109254,41359,2019,30,170,2,5,"Black, Red, Blue, Green, White",Standard,Dry,Carburetor,2019-01-11,January,1,Average,67895,840,135804211
TVS2021279302,TVS,Jupiter,Jupiter Standard,109.7,Scooter,Uttarakhand,8.1,82913,98685,39529,2021,52,207,2,5,"Blue, Green, Red, Black, White",Drum,Multi-plate,Fuel Injection,2019-01-12,January,1,Excellent,59156,840,135804211
TVS2018238472,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Maharashtra,5.4,169941,185961,27024,2018,46,94,1,3,"Red, Black, Green",ABS,Automatic,Fuel Injection,2019-01-12,January,1,Good,158937,840,135804211
TVS2015497900,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Sikkim,8.2,103823,114445,10893,2015,43,217,2,3,"Green, Red, Black",Standard,Multi-plate,Fuel Injection,2019-01-12,January,1,Good,103552,840,135804211
TVS2023323895,TVS,Ronin,Ronin Pro,225.9,Motorcycle,Arunachal Pradesh,6.9,125204,138257,30266,2023,34,241,1,3,"Red, Blue, White",Drum,Dry,Carburetor,2019-01-13,January,1,Average,107991,840,135804211
TVS2024600242,TVS,Apache RTR 160,Apache RTR 160 4V,159.7,Motorcycle,Tamil Nadu,5.3,109719,128299,32851,2024,46,209,4,5,"Red, White, Blue, Black, Green",ABS,Wet,Fuel Injection,2019-01-13,January,1,Good,95448,840,135804211
TVS2015956524,TVS,Apache RTR 200 4V,Apache RTR 200 4V Standard,197.75,Motorcycle,Haryana,6.6,172801,183694,25692,2015,80,137,4,2,"Red, Black",Drum,Multi-plate,Carburetor,2019-01-13,January,1,Excellent,158002,840,135804211
TVS2019661357,TVS,Apache RTR 180,Apache RTR 180 Pro,177.4,Motorcycle,Bihar,5.2,155825,168526,24424,2019,64,171,2,3,"Black, White, Red",Drum,Automatic,Carburetor,2019-01-13,January,1,Excellent,144102,840,135804211
TVS2014894904,TVS,Apache RTR 200 4V,Apache RTR 200 4V ABS,197.75,Motorcycle,Uttar Pradesh,5.2,91372,96717,18209,2014,45,95,4,2,"White, Blue",Drum,Multi-plate,Fuel Injection,2019-01-14,January,1,Good,78508,840,135804211
TVS2019639117,TVS,Apache RTR 180,Apache RTR 180 Pro,177.4,Motorcycle,Jharkhand,8.2,196269,207089,37738,2019,56,243,2,3,"White, Red, Black",Drum,Wet,Carburetor,2019-01-14,January,1,Excellent,169351,840,135804211
TVS2022560900,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Haryana,6.8,204625,210761,15571,2022,45,217,2,2,"Blue, Red",Disc,Automatic,Fuel Injection,2019-01-15,January,1,Good,195190,840,135804211
TVS2016438533,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Gujarat,6.6,84932,102599,16073,2016,42,135,1,4,"Black, Green, White, Red",Standard,Automatic,Carburetor,2019-01-16,January,1,Good,86526,840,135804211
TVS2015786294,TVS,Star City Plus,Star City Plus ABS,109.7,Motorcycle,Meghalaya,9.8,197790,215186,39383,2015,74,216,2,3,"Green, White, Blue",ABS,Automatic,Carburetor,2019-01-16,January,1,Excellent,175803,840,135804211
TVS2021494351,TVS,Ntorq 125,Ntorq 125 Pro,124.8,Scooter,Gujarat,6.5,179897,198739,18036,2021,61,114,2,4,"Red, Green, White, Blue",ABS,Wet,Fuel Injection,2019-01-17,January,1,Excellent,180703,840,135804211
TVS2013689971,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Punjab,5.4,174545,193137,44473,2013,49,160,4,2,"Green, White",ABS,Dry,Fuel Injection,2019-01-17,January,1,Good,148664,840,135804211
TVS2017548305,TVS,Ronin,Ronin ABS,225.9,Motorcycle,Kerala,7.1,132504,137650,33564,2017,64,193,2,3,"White, Blue, Red",Drum,Dry,Carburetor,2019-01-18,January,1,Excellent,104086,840,135804211
TVS2019644386,TVS,Apache RTR 160,Apache RTR 160 ABS,159.7,Motorcycle,Odisha,7.1,61177,70963,22852,2019,32,188,1,4,"Red, White, Black, Blue",Disc,Dry,Fuel Injection,2019-01-18,January,1,Average,48111,840,135804211
TVS2023199741,TVS,Star City Plus,Star City Plus Standard,109.7,Motorcycle,Rajasthan,5.5,74071,82053,27700,2023,68,134,2,4,"Red, Blue, White, Green",ABS,Multi-plate,Fuel Injection,2019-01-19,January,1,Excellent,54353,840,135804211
TVS2015731073,TVS,Star City Plus,Star City Plus Pro,109.7,Motorcycle,Rajasthan,8.5,149016,164574,13775,2015,42,168,2,5,"Red, Blue, Black, White, Green",Drum,Automatic,Carburetor,2019-01-19,January,1,Good,150799,840,135804211
TVS2014693948,TVS,Apache RTR 200 4V,Apache RTR 200 4V Standard,197.75,Motorcycle,Meghalaya,6.2,111114,127167,45049,2014,60,186,4,4,"White, Green, Black, Red",Drum,Wet,Carburetor,2019-01-19,January,1,Excellent,82118,840,135804211
TVS2018828258,TVS,Ronin,Ronin ABS,225.9,Motorcycle,Meghalaya,8.6,105657,120242,35879,2018,78,224,4,4,"Black, Blue, White, Green",ABS,Dry,Fuel Injection,2019-01-19,January,1,Excellent,84363,840,135804211
TVS2015601495,TVS,Apache RTR 180,Apache RTR 180 Pro,177.4,Motorcycle,Karnataka,9.1,76232,85255,36653,2015,56,221,4,2,"Red, Green",Drum,Automatic,Carburetor,2019-01-19,January,1,Excellent,48602,840,135804211
TVS2017235603,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Telangana,8.7,62538,78408,31344,2017,68,218,4,3,"Black, Green, White",Disc,Automatic,Carburetor,2019-01-19,January,1,Excellent,47064,840,135804211
TVS2022559095,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Andhra Pradesh,5.7,104887,117317,30998,2022,44,207,4,5,"Black, Green, Blue, White, Red",Standard,Wet,Carburetor,2019-01-19,January,1,Good,86319,840,135804211
TVS2020766855,TVS,Ronin,Ronin 4V,225.9,Motorcycle,Assam,6.9,97570,109111,21994,2020,38,232,1,4,"Red, White, Green, Black",ABS,Multi-plate,Carburetor,2019-01-20,January,1,Average,87117,840,135804211
TVS2021401934,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Sikkim,7.4,66624,84630,22257,2021,67,247,1,5,"White, Red, Black, Green, Blue",ABS,Wet,Fuel Injection,2019-01-20,January,1,Excellent,62373,840,135804211
TVS2016834670,TVS,Jupiter,Jupiter 4V,109.7,Scooter,Himachal Pradesh,8.7,154469,171603,40279,2016,39,162,1,3,"White, Black, Green",Standard,Dry,Fuel Injection,2019-01-20,January,1,Average,131324,840,135804211
TVS2017437207,TVS,Scooty Zest 110,Scooty Zest 110 ABS,109.7,Scooter,Meghalaya,6.5,237380,246194,45767,2017,46,141,4,4,"Black, Green, Red, White",Drum,Wet,Carburetor,2019-01-21,January,1,Good,200427,840,135804211
TVS2019711571,TVS,Ntorq 125,Ntorq 125 ABS,124.8,Scooter,Sikkim,6.1,185283,196753,41264,2019,35,232,2,4,"Red, Green, Blue, White",Standard,Dry,Fuel Injection,2019-01-22,January,1,Average,155489,840,135804211
TVS2018193503,TVS,Jupiter,Jupiter Pro,109.7,Scooter,Telangana,7.2,98299,107020,13137,2018,80,244,4,4,"Green, White, Blue, Black",Disc,Wet,Fuel Injection,2019-01-22,January,1,Excellent,93883,840,135804211
TVS2018401813,TVS,Sport,Sport Standard,109.7,Motorcycle,Haryana,5.1,57306,73384,28555,2018,75,96,1,4,"Blue, Red, Black, White",Drum,Wet,Carburetor,2019-01-22,January,1,Excellent,44829,840,135804211
TVS2021974578,TVS,Radeon,Radeon ABS,109.7,Motorcycle,Bihar,8.7,193945,207279,16183,2021,43,224,2,5,"White, Black, Red, Blue, Green",Standard,Automatic,Carburetor,2019-01-22,January,1,Good,191096,840,135804211
TVS2015231158,TVS,Star City Plus,Star City Plus Standard,109.7,Motorcycle,Manipur,8.9,59280,74957,35806,2015,62,137,1,3,"Green, White, Blue",Standard,Dry,Fuel Injection,2019-01-22,January,1,Excellent,39151,840,135804211
TVS2018414887,TVS,Ntorq 125,Ntorq 125 4V,124.8,Scooter,Assam,6.9,224052,232650,15025,2018,76,132,4,2,"Green, Red",Disc,Dry,Fuel Injection,2019-01-23,January,1,Excellent,217625,840,135804211
TVS2016943265,TVS,Radeon,Radeon 4V,109.7,Motorcycle,Arunachal Pradesh,9.0,236667,253572,24556,2016,50,136,4,3,"Green, White, Blue",Disc,Dry,Carburetor,2019-01-23,January,1,Good,229016,840,135804211
TVS2015446844,TVS,Ronin,Ronin ABS,225.9,Motorcycle,Jharkhand,5.7,197964,208549,20111,2015,36,231,1,3,"Red, Green, White",Disc,Automatic,Fuel Injection,2019-01-24,January,1,Average,188438,840,135804211
TVS2018393135,TVS,Ronin,Ronin Standard,225.9,Motorcycle,Meghalaya,8.5,207052,223670,24640,2018,77,171,2,2,"Red, Green",Standard,Dry,Carburetor,2019-01-24,January,1,Excellent,199030,840,135804211
TVS2016806331,TVS,Apache RTR 160,Apache RTR 160 Pro,159.7,Motorcycle,Punjab,6.5,126216,139983,19891,2016,80,97,4,3,"Red, Black, White",ABS,Wet,Fuel Injection,2019-01-24,January,1,Excellent,120092,840,135804211
TVS2015672248,TVS,Star City Plus,Star City Plus Pro,109.7,Motorcycle,Telangana,7.5,92536,109030,16089,2015,61,143,1,3,"White, Blue, Black",Disc,Automatic,Fuel Injection,2019-01-25,January,1,Excellent,92941,840,135804211
TVS2015647073,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Karnataka,5.6,222406,235132,20590,2015,64,210,1,4,"Red, Blue, Black, Green",Standard,Dry,Fuel Injection,2019-01-25,January,1,Excellent,214542,840,135804211
TVS2022991668,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Jharkhand,7.2,64404,69458,28100,2022,50,215,1,2,"Blue, White",Drum,Dry,Fuel Injection,2019-01-26,January,1,Good,41358,840,135804211
TVS2018297217,TVS,Radeon,Radeon 4V,109.7,Motorcycle,Nagaland,6.1,110636,128527,37134,2018,65,220,2,4,"Black, Red, Blue, Green",Drum,Multi-plate,Fuel Injection,2019-01-26,January,1,Excellent,91393,840,135804211
TVS2014166813,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Sikkim,7.8,228288,244598,40003,2014,74,206,4,4,"Black, Blue, White, Green",Standard,Automatic,Fuel Injection,2019-01-26,January,1,Excellent,204595,840,135804211
TVS2016213716,TVS,Jupiter,Jupiter ABS,109.7,Scooter,West Bengal,8.8,104386,119854,42135,2016,69,129,2,5,"White, Black, Green, Red, Blue",ABS,Automatic,Fuel Injection,2019-01-26,January,1,Excellent,77719,840,135804211
TVS2016792617,TVS,Sport,Sport 4V,109.7,Motorcycle,Madhya Pradesh,7.5,231201,239163,33604,2016,71,125,1,3,"Black, White, Blue",Standard,Multi-plate,Fuel Injection,2019-01-27,January,1,Excellent,205559,840,135804211
TVS2024699104,TVS,Ntorq 125,Ntorq 125 ABS,124.8,Scooter,Sikkim,8.7,220978,231918,34811,2024,65,192,2,4,"Red, Blue, Green, Black",ABS,Automatic,Fuel Injection,2019-01-27,January,1,Excellent,197107,840,135804211
TVS2015719431,TVS,Star City Plus,Star City Plus Pro,109.7,Motorcycle,Telangana,8.2,93433,101807,31883,2015,71,218,4,2,"Red, White",Disc,Automatic,Carburetor,2019-01-27,January,1,Excellent,69924,840,135804211
TVS2021450979,TVS,Apache RTR 180,Apache RTR 180 4V,177.4,Motorcycle,Tripura,8.9,51228,67213,36564,2021,64,228,1,4,"White, Black, Red, Green",Disc,Dry,Carburetor,2019-01-28,January,1,Excellent,30649,840,135804211
TVS2018640435,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Karnataka,9.9,130874,146394,33514,2018,78,176,4,3,"White, Black, Blue",Disc,Automatic,Carburetor,2019-01-28,January,1,Excellent,112880,840,135804211
TVS2021556127,TVS,Scooty Zest 110,Scooty Zest 110 4V,109.7,Scooter,Bihar,9.0,200037,208905,48636,2021,50,218,4,4,"Red, Green, Blue, Black",Drum,Wet,Fuel Injection,2019-01-28,January,1,Good,160269,840,135804211
TVS2017415693,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Gujarat,7.6,212079,230112,33069,2017,31,113,2,2,"Green, Blue",ABS,Dry,Fuel Injection,2019-01-28,January,1,Average,197043,840,135804211
TVS2018942224,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Kerala,6.4,69808,83498,17500,2018,57,125,4,5,"Black, Blue, Red, White, Green",ABS,Wet,Fuel Injection,2019-01-28,January,1,Excellent,65998,840,135804211
TVS2022637675,TVS,Radeon,Radeon Pro,109.7,Motorcycle,Jharkhand,7.4,239631,246818,18068,2022,61,185,1,3,"Red, Black, Blue",ABS,Multi-plate,Carburetor,2019-01-29,January,1,Excellent,228750,840,135804211
TVS2024350764,TVS,Star City Plus,Star City Plus Standard,109.7,Motorcycle,Tamil Nadu,5.7,143209,160028,46553,2024,67,130,4,5,"Red, Blue, White, Green, Black",Standard,Multi-plate,Fuel Injection,2019-01-29,January,1,Excellent,113475,840,135804211
TVS2022462978,TVS,Ntorq 125,Ntorq 125 Standard,124.8,Scooter,Maharashtra,7.2,51817,57537,22229,2022,58,100,2,4,"Red, Blue, Black, Green",Disc,Automatic,Fuel Injection,2019-01-29,January,1,Excellent,35308,840,135804211
TVS2018941291,TVS,Apache RTR 200 4V,Apache RTR 200 4V 4V,197.75,Motorcycle,Gujarat,9.3,205121,215823,20000,2018,61,177,2,4,"Green, Black, Red, Blue",Disc,Wet,Carburetor,2019-01-29,January,1,Excellent,195823,840,135804211
TVS2020409230,TVS,Scooty Zest 110,Scooty Zest 110 Pro,109.7,Scooter,Telangana,6.8,216094,222234,40984,2020,40,185,2,5,"Green, Red, White, Blue, Black",Drum,Dry,Carburetor,2019-01-29,January,1,Good,181250,840,135804211
TVS2021420550,TVS,Apache RTR 160,Apache RTR 160 ABS,159.7,Motorcycle,Gujarat,8.1,176942,185044,21009,2021,77,170,2,4,"White, Green, Red, Blue",Disc,Wet,Fuel Injection,2019-01-29,January,1,Excellent,164035,840,135804211
TVS2023374061,TVS,Scooty Zest 110,Scooty Zest 110 Standard,109.7,Scooter,Andhra Pradesh,8.7,140374,150070,42411,2023,40,228,1,3,"Red, White, Blue",ABS,Wet,Fuel Injection,2019-01-29,January,1,Good,107659,840,135804211
