Sales ID,Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System,Sales Date,Sales Month,Sales Quarter,Performance Category,Cost Price,Unit_Sales,Total_Sales
YAM2017153542,Yamaha,FZ FI,FZ FI 4V,149,Motorcycle,Assam,9.7,188852,199005,25004,2017,57,174,2,5,"Red, Black, Green, White, Blue",ABS,Dry,Fuel Injection,2021-05-11,May,2,Excellent,174001,839,140353388
YAM2016830746,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Himachal Pradesh,5.3,233064,251068,24793,2016,64,220,1,3,"Green, White, Black",Standard,Wet,Fuel Injection,2021-05-11,May,2,Excellent,226275,839,140353388
YAM2019982953,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Himachal Pradesh,7.6,72247,77449,46996,2019,67,101,1,5,"Black, Green, White, Blue, Red",Standard,Multi-plate,Carburetor,2021-05-12,May,2,Excellent,30453,839,140353388
YAM2017916314,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,West Bengal,7.3,212408,222552,31229,2017,57,114,1,5,"White, Black, Blue, Red, Green",Standard,Dry,Carburetor,2021-05-12,May,2,Excellent,191323,839,140353388
YAM2021686946,Yamaha,FZ-X,FZ-X 4V,149,Motorcycle,Meghalaya,5.9,241200,256678,35854,2021,63,178,1,4,"Blue, White, Red, Black",Drum,Wet,Carburetor,2021-05-13,May,2,Excellent,220824,839,140353388
YAM2023603226,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Karnataka,9.1,244574,261817,22083,2023,40,178,1,3,"Green, Blue, White",ABS,Dry,Carburetor,2021-05-13,May,2,Good,239734,839,140353388
YAM2020348096,Yamaha,FZ 25,FZ 25 4V,249,Motorcycle,Uttarakhand,5.7,220074,239594,31614,2020,40,128,1,4,"Red, Black, Green, White",Standard,Wet,Fuel Injection,2021-05-13,May,2,Good,207980,839,140353388
YAM2019788305,Yamaha,R15 V4,R15 V4 ABS,155,Motorcycle,Goa,7.9,125192,140524,39305,2019,79,237,4,4,"Black, Green, Blue, Red",Drum,Multi-plate,Carburetor,2021-05-14,May,2,Excellent,101219,839,140353388
YAM2023760910,Yamaha,MT-15,MT-15 Pro,155,Motorcycle,Mizoram,8.6,231929,237876,26064,2023,38,227,4,4,"Red, Blue, Black, White",Drum,Automatic,Fuel Injection,2021-05-15,May,2,Average,211812,839,140353388
YAM2018321923,Yamaha,R3,R3 Standard,321,Motorcycle,Bihar,8.1,238129,251217,34005,2018,75,182,1,2,"Red, Blue",Drum,Dry,Carburetor,2021-05-15,May,2,Excellent,217212,839,140353388
YAM2020817207,Yamaha,R15 V4,R15 V4 Pro,155,Motorcycle,Goa,8.8,134835,147861,15970,2020,78,129,2,4,"Black, Green, Blue, White",Standard,Wet,Carburetor,2021-05-15,May,2,Excellent,131891,839,140353388
YAM2016926050,Yamaha,FZ 25,FZ 25 Standard,249,Motorcycle,West Bengal,8.2,106745,114809,47028,2016,44,249,4,4,"Red, Blue, Black, Green",ABS,Multi-plate,Carburetor,2021-05-15,May,2,Good,67781,839,140353388
YAM2018284893,Yamaha,R3,R3 4V,321,Motorcycle,Rajasthan,6.5,157775,177767,13143,2018,43,128,1,4,"White, Black, Green, Red",Standard,Multi-plate,Carburetor,2021-05-15,May,2,Good,164624,839,140353388
YAM2020133723,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Andhra Pradesh,5.6,219276,235200,22388,2020,46,134,2,4,"Green, Blue, White, Red",Standard,Dry,Carburetor,2021-05-16,May,2,Good,212812,839,140353388
YAM2016820385,Yamaha,FZS FI,FZS FI Pro,149,Motorcycle,Himachal Pradesh,5.8,69360,74582,16730,2016,50,178,1,3,"Blue, Green, Black",Disc,Dry,Carburetor,2021-05-16,May,2,Good,57852,839,140353388
YAM2016123146,Yamaha,R3,R3 Pro,321,Motorcycle,Nagaland,9.6,90506,105080,20599,2016,79,132,4,5,"Black, Green, Red, Blue, White",Drum,Dry,Fuel Injection,2021-05-16,May,2,Excellent,84481,839,140353388
YAM2022360940,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Meghalaya,6.7,161609,174704,21303,2022,37,177,4,2,"Red, Green",Standard,Wet,Fuel Injection,2021-05-16,May,2,Average,153401,839,140353388
YAM2020646495,Yamaha,FZ 25,FZ 25 Standard,249,Motorcycle,Nagaland,6.9,116062,126555,49845,2020,46,167,4,5,"Red, White, Green, Black, Blue",Standard,Automatic,Carburetor,2021-05-16,May,2,Good,76710,839,140353388
YAM2015734063,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Jharkhand,8.4,80467,93876,42622,2015,67,229,4,5,"White, Black, Blue, Red, Green",Drum,Wet,Fuel Injection,2021-05-16,May,2,Excellent,51254,839,140353388
YAM2020708066,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Uttar Pradesh,7.2,157774,172183,13495,2020,41,195,1,2,"White, Blue",Drum,Multi-plate,Carburetor,2021-05-16,May,2,Good,158688,839,140353388
YAM2015298705,Yamaha,FZ FI,FZ FI Pro,149,Motorcycle,Nagaland,7.5,97518,112108,46252,2015,75,182,1,5,"Blue, Black, Green, White, Red",ABS,Dry,Fuel Injection,2021-05-16,May,2,Excellent,65856,839,140353388
YAM2015626615,Yamaha,R15 V4,R15 V4 4V,155,Motorcycle,Chhattisgarh,5.9,171275,177790,32089,2015,76,215,1,5,"Red, Blue, Green, Black, White",Drum,Wet,Fuel Injection,2021-05-17,May,2,Excellent,145701,839,140353388
YAM2019521558,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Odisha,5.0,62726,73044,36191,2019,79,135,2,4,"White, Blue, Red, Green",Standard,Wet,Fuel Injection,2021-05-17,May,2,Excellent,36853,839,140353388
YAM2014517601,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Chhattisgarh,9.4,89304,95417,40181,2014,77,192,1,5,"Black, Red, White, Blue, Green",Standard,Dry,Carburetor,2021-05-17,May,2,Excellent,55236,839,140353388
YAM2017495401,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Tripura,5.8,197282,217059,45377,2017,66,233,1,3,"Black, White, Blue",Disc,Wet,Fuel Injection,2021-05-17,May,2,Excellent,171682,839,140353388
YAM2015184306,Yamaha,R15 V4,R15 V4 4V,155,Motorcycle,Chhattisgarh,9.9,213003,219511,41531,2015,32,123,1,5,"Black, Red, Blue, White, Green",ABS,Dry,Carburetor,2021-05-19,May,2,Average,177980,839,140353388
YAM2014699542,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Chhattisgarh,8.1,117851,128206,45162,2014,37,189,2,2,"Black, Green",Drum,Dry,Carburetor,2021-05-19,May,2,Average,83044,839,140353388
YAM2017211837,Yamaha,FZS FI,FZS FI Pro,149,Motorcycle,Kerala,7.1,118840,133084,14956,2017,69,226,4,5,"White, Blue, Green, Black, Red",ABS,Dry,Fuel Injection,2021-05-20,May,2,Excellent,118128,839,140353388
YAM2020292789,Yamaha,Ray ZR 125,Ray ZR 125 Pro,125,Scooter,Chhattisgarh,7.9,101562,115628,15104,2020,38,232,2,2,"Blue, Green",ABS,Dry,Carburetor,2021-05-20,May,2,Average,100524,839,140353388
YAM2018787028,Yamaha,FZ 25,FZ 25 Standard,249,Motorcycle,Goa,5.7,241284,258941,48831,2018,68,245,1,2,"Red, White",Drum,Wet,Fuel Injection,2021-05-20,May,2,Excellent,210110,839,140353388
YAM2015340830,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Haryana,8.3,90312,101452,47774,2015,58,136,4,3,"Red, White, Blue",Standard,Wet,Fuel Injection,2021-05-21,May,2,Excellent,53678,839,140353388
YAM2022522508,Yamaha,Ray ZR 125,Ray ZR 125 Standard,125,Scooter,Meghalaya,6.5,112633,122870,13891,2022,78,171,2,3,"Black, White, Green",ABS,Dry,Fuel Injection,2021-05-23,May,2,Excellent,108979,839,140353388
YAM2014749536,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Goa,9.2,163890,182943,42293,2014,78,94,4,5,"Blue, White, Red, Black, Green",Standard,Wet,Carburetor,2021-05-23,May,2,Excellent,140650,839,140353388
YAM2015686663,Yamaha,FZ FI,FZ FI Pro,149,Motorcycle,Haryana,9.9,80358,92141,37409,2015,41,231,2,5,"White, Black, Blue, Red, Green",Drum,Multi-plate,Fuel Injection,2021-05-23,May,2,Good,54732,839,140353388
YAM2020232627,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Uttar Pradesh,10.0,182851,194976,27225,2020,50,194,2,2,"Green, Red",ABS,Wet,Fuel Injection,2021-05-23,May,2,Good,167751,839,140353388
YAM2014887030,Yamaha,R15 V4,R15 V4 Pro,155,Motorcycle,Madhya Pradesh,8.4,59897,67057,38540,2014,69,230,1,5,"White, Blue, Green, Red, Black",Disc,Wet,Fuel Injection,2021-05-23,May,2,Excellent,28517,839,140353388
YAM2021717839,Yamaha,FZ-X,FZ-X Pro,149,Motorcycle,Chhattisgarh,6.9,158902,175611,49262,2021,44,119,2,5,"White, Blue, Green, Red, Black",ABS,Automatic,Carburetor,2021-05-24,May,2,Good,126349,839,140353388
YAM2023120406,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Mizoram,8.1,219600,229921,37074,2023,44,96,2,5,"Blue, Green, White, Red, Black",ABS,Wet,Carburetor,2021-05-24,May,2,Good,192847,839,140353388
YAM2018140007,Yamaha,FZ 25,FZ 25 Pro,249,Motorcycle,Mizoram,9.3,244957,264568,12997,2018,43,106,1,4,"Black, Green, Red, White",Standard,Multi-plate,Fuel Injection,2021-05-24,May,2,Good,251571,839,140353388
YAM2015105837,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Manipur,6.8,216938,222274,13950,2015,47,95,4,3,"Black, Blue, Red",ABS,Automatic,Carburetor,2021-05-25,May,2,Good,208324,839,140353388
YAM2016831386,Yamaha,Fascino 125,Fascino 125 ABS,125,Scooter,Nagaland,9.8,114764,129665,32765,2016,65,219,4,4,"White, Black, Red, Green",Standard,Wet,Fuel Injection,2021-05-25,May,2,Excellent,96900,839,140353388
YAM2014640812,Yamaha,Fascino 125,Fascino 125 ABS,125,Scooter,Sikkim,6.1,62088,74866,30926,2014,46,125,2,4,"Blue, Black, White, Green",ABS,Wet,Fuel Injection,2021-05-27,May,2,Good,43940,839,140353388
YAM2019275139,Yamaha,FZ-X,FZ-X Standard,149,Motorcycle,Goa,6.9,198332,208154,22804,2019,61,246,4,5,"White, Black, Blue, Green, Red",Standard,Automatic,Carburetor,2021-05-27,May,2,Excellent,185350,839,140353388
YAM2021995634,Yamaha,R3,R3 ABS,321,Motorcycle,Chhattisgarh,9.4,94662,102138,31029,2021,40,117,4,3,"Red, Black, White",Standard,Multi-plate,Fuel Injection,2021-05-28,May,2,Good,71109,839,140353388
YAM2022730441,Yamaha,MT-15,MT-15 4V,155,Motorcycle,Punjab,7.4,174706,181066,33919,2022,51,229,2,5,"Black, Green, Blue, White, Red",ABS,Multi-plate,Fuel Injection,2021-05-28,May,2,Excellent,147147,839,140353388
YAM2021235316,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Kerala,6.7,196133,203309,43804,2021,31,219,2,5,"White, Green, Red, Black, Blue",Standard,Dry,Carburetor,2021-05-29,May,2,Average,159505,839,140353388
YAM2023152716,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Odisha,7.0,155902,163505,20709,2023,70,143,1,2,"Blue, Red",Disc,Automatic,Carburetor,2021-05-29,May,2,Excellent,142796,839,140353388
YAM2022328307,Yamaha,R3,R3 Pro,321,Motorcycle,Madhya Pradesh,7.1,157606,173645,12899,2022,79,195,4,5,"Green, Black, Blue, White, Red",Standard,Multi-plate,Carburetor,2021-05-29,May,2,Excellent,160746,839,140353388
YAM2016499561,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Nagaland,6.3,117900,134768,41089,2016,47,221,4,5,"White, Red, Green, Black, Blue",Standard,Wet,Fuel Injection,2021-05-30,May,2,Good,93679,839,140353388
YAM2017433330,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Tripura,6.2,117612,136272,13900,2017,30,112,4,4,"Blue, Black, Green, White",Disc,Dry,Carburetor,2021-05-30,May,2,Average,122372,839,140353388
YAM2014239267,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Chhattisgarh,6.2,125340,130483,11622,2014,67,133,4,2,"Green, White",Standard,Dry,Carburetor,2021-05-30,May,2,Excellent,118861,839,140353388
YAM2022600222,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Madhya Pradesh,8.4,51563,58855,24785,2022,73,123,4,2,"Black, Blue",Drum,Automatic,Carburetor,2021-05-30,May,2,Excellent,34070,839,140353388
YAM2023616245,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Maharashtra,8.3,190554,208529,19624,2023,59,202,2,4,"Black, Green, White, Red",ABS,Wet,Fuel Injection,2021-05-31,May,2,Excellent,188905,839,140353388
YAM2016432823,Yamaha,FZS FI,FZS FI Standard,149,Motorcycle,West Bengal,6.9,173598,182425,36341,2016,40,244,2,5,"Red, White, Black, Blue, Green",Drum,Dry,Fuel Injection,2021-06-01,June,2,Good,146084,837,134949089
YAM2021252080,Yamaha,FZS FI,FZS FI Pro,149,Motorcycle,Haryana,6.2,223795,233320,18254,2021,67,188,2,2,"Red, White",Drum,Wet,Fuel Injection,2021-06-01,June,2,Excellent,215066,837,134949089
YAM2019484083,Yamaha,MT-15,MT-15 ABS,155,Motorcycle,Uttarakhand,7.9,146257,156674,28430,2019,39,247,4,5,"Black, Blue, White, Red, Green",ABS,Multi-plate,Fuel Injection,2021-06-04,June,2,Average,128244,837,134949089
YAM2022216659,Yamaha,Fascino 125,Fascino 125 ABS,125,Scooter,Rajasthan,6.0,238525,252890,16425,2022,40,226,2,3,"Blue, White, Black",Disc,Dry,Carburetor,2021-06-06,June,2,Good,236465,837,134949089
YAM2015171075,Yamaha,MT-15,MT-15 Standard,155,Motorcycle,Punjab,6.1,219620,233624,15408,2015,49,177,4,4,"Blue, White, Red, Green",Drum,Dry,Fuel Injection,2021-06-06,June,2,Good,218216,837,134949089
YAM2016968433,Yamaha,FZS FI,FZS FI Standard,149,Motorcycle,Uttar Pradesh,6.6,209521,224708,42940,2016,40,225,4,2,"Blue, Green",Drum,Automatic,Carburetor,2021-06-06,June,2,Good,181768,837,134949089
YAM2019980183,Yamaha,Aerox 155,Aerox 155 Pro,155,Scooter,Madhya Pradesh,5.0,220984,238863,43951,2019,65,226,4,5,"Red, Green, White, Black, Blue",Drum,Dry,Carburetor,2021-06-06,June,2,Excellent,194912,837,134949089
YAM2016729608,Yamaha,R3,R3 Pro,321,Motorcycle,Sikkim,6.2,191514,197475,31663,2016,54,158,2,3,"Black, Blue, White",ABS,Dry,Fuel Injection,2021-06-06,June,2,Excellent,165812,837,134949089
YAM2019760818,Yamaha,Ray ZR 125,Ray ZR 125 Pro,125,Scooter,Goa,5.6,198954,218013,21624,2019,70,119,4,3,"Red, Green, White",Disc,Wet,Carburetor,2021-06-07,June,2,Excellent,196389,837,134949089
YAM2017589772,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Mizoram,7.9,109670,128106,18784,2017,73,104,2,4,"Green, Black, White, Red",ABS,Multi-plate,Fuel Injection,2021-06-07,June,2,Excellent,109322,837,134949089
YAM2018394636,Yamaha,R3,R3 Pro,321,Motorcycle,Uttarakhand,7.5,228641,241630,27544,2018,58,249,1,5,"White, Black, Red, Green, Blue",Standard,Multi-plate,Fuel Injection,2021-06-07,June,2,Excellent,214086,837,134949089
YAM2023462655,Yamaha,FZ-X,FZ-X 4V,149,Motorcycle,Uttarakhand,6.7,177944,196273,27103,2023,45,109,2,2,"White, Blue",Standard,Multi-plate,Carburetor,2021-06-07,June,2,Good,169170,837,134949089
YAM2020991976,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Chhattisgarh,9.8,162133,177038,32674,2020,52,215,2,3,"Black, White, Red",Standard,Multi-plate,Carburetor,2021-06-08,June,2,Excellent,144364,837,134949089
YAM2020159640,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Himachal Pradesh,7.2,147243,161628,46313,2020,46,129,2,2,"Green, Black",Disc,Multi-plate,Fuel Injection,2021-06-08,June,2,Good,115315,837,134949089
YAM2013368223,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Telangana,5.7,57877,66408,14587,2013,77,139,1,5,"Black, Green, Blue, Red, White",Drum,Automatic,Carburetor,2021-06-09,June,2,Excellent,51821,837,134949089
YAM2018530760,Yamaha,FZ-X,FZ-X Standard,149,Motorcycle,Chhattisgarh,7.2,69114,85050,27455,2018,51,106,1,3,"White, Green, Black",Drum,Automatic,Fuel Injection,2021-06-09,June,2,Excellent,57595,837,134949089
YAM2023780304,Yamaha,FZ 25,FZ 25 ABS,249,Motorcycle,Kerala,5.3,214759,220277,30523,2023,76,90,2,5,"Red, Blue, White, Black, Green",Standard,Dry,Fuel Injection,2021-06-09,June,2,Excellent,189754,837,134949089
YAM2022127296,Yamaha,Fascino 125,Fascino 125 ABS,125,Scooter,Chhattisgarh,7.4,90342,97761,36184,2022,46,212,2,2,"White, Black",ABS,Automatic,Carburetor,2021-06-10,June,2,Good,61577,837,134949089
YAM2016765657,Yamaha,FZS FI,FZS FI Standard,149,Motorcycle,Karnataka,9.9,50041,62853,22768,2016,62,244,4,2,"Red, White",Standard,Dry,Fuel Injection,2021-06-11,June,2,Excellent,40085,837,134949089
YAM2023554290,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Himachal Pradesh,7.5,175405,191808,23530,2023,37,103,1,5,"Green, Black, White, Blue, Red",Drum,Dry,Carburetor,2021-06-12,June,2,Average,168278,837,134949089
YAM2016181232,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Manipur,6.7,66117,79057,30569,2016,59,154,4,4,"Black, Green, White, Blue",Disc,Wet,Carburetor,2021-06-13,June,2,Excellent,48488,837,134949089
YAM2023480751,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Meghalaya,7.5,140773,147641,44570,2023,76,104,1,2,"Blue, Green",Disc,Dry,Carburetor,2021-06-13,June,2,Excellent,103071,837,134949089
YAM2019160522,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,West Bengal,6.6,124793,144173,28177,2019,32,141,2,5,"Black, Green, White, Red, Blue",Disc,Dry,Carburetor,2021-06-13,June,2,Average,115996,837,134949089
YAM2017798190,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Manipur,8.5,78587,90365,43033,2017,75,210,1,2,"Blue, Red",Disc,Automatic,Fuel Injection,2021-06-14,June,2,Excellent,47332,837,134949089
YAM2018673284,Yamaha,FZS FI,FZS FI 4V,149,Motorcycle,Madhya Pradesh,6.1,226247,244009,11834,2018,74,100,4,3,"Green, Red, White",Drum,Dry,Carburetor,2021-06-15,June,2,Excellent,232175,837,134949089
YAM2016605498,Yamaha,FZ FI,FZ FI Standard,149,Motorcycle,Madhya Pradesh,7.7,102321,117776,38006,2016,52,202,4,3,"Blue, Red, White",ABS,Automatic,Carburetor,2021-06-15,June,2,Excellent,79770,837,134949089
YAM2022179558,Yamaha,Ray ZR 125,Ray ZR 125 Standard,125,Scooter,Andhra Pradesh,6.7,50134,57464,34841,2022,57,223,1,3,"Blue, Green, White",Drum,Automatic,Fuel Injection,2021-06-15,June,2,Excellent,22623,837,134949089
YAM2022162386,Yamaha,Ray ZR 125,Ray ZR 125 4V,125,Scooter,Uttarakhand,5.0,82375,94755,20718,2022,58,170,2,5,"Red, Black, White, Blue, Green",Drum,Dry,Fuel Injection,2021-06-15,June,2,Excellent,74037,837,134949089
YAM2022156223,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Tamil Nadu,7.1,199006,206731,42982,2022,65,177,4,4,"Blue, White, Black, Green",Disc,Multi-plate,Fuel Injection,2021-06-15,June,2,Excellent,163749,837,134949089
YAM2021188331,Yamaha,Fascino 125,Fascino 125 4V,125,Scooter,Haryana,9.5,131918,142757,13023,2021,53,208,1,5,"White, Red, Black, Green, Blue",Disc,Automatic,Fuel Injection,2021-06-16,June,2,Excellent,129734,837,134949089
YAM2014883633,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Maharashtra,7.1,231583,250521,34371,2014,42,248,1,5,"White, Black, Green, Red, Blue",Disc,Multi-plate,Fuel Injection,2021-06-16,June,2,Good,216150,837,134949089
YAM2017836803,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Nagaland,5.5,187750,198161,48322,2017,67,200,4,3,"Blue, Red, Black",Disc,Dry,Carburetor,2021-06-16,June,2,Excellent,149839,837,134949089
YAM2015523640,Yamaha,Fascino 125,Fascino 125 ABS,125,Scooter,Odisha,6.8,156648,166546,37080,2015,63,228,4,5,"Blue, Black, White, Green, Red",Standard,Multi-plate,Fuel Injection,2021-06-17,June,2,Excellent,129466,837,134949089
YAM2021358600,Yamaha,FZS FI,FZS FI 4V,149,Motorcycle,Sikkim,9.0,223185,242497,24203,2021,66,198,1,2,"Green, White",Drum,Dry,Carburetor,2021-06-18,June,2,Excellent,218294,837,134949089
YAM2022858199,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Meghalaya,9.7,74339,88524,20777,2022,62,136,4,2,"Blue, White",Drum,Wet,Fuel Injection,2021-06-18,June,2,Excellent,67747,837,134949089
YAM2018171806,Yamaha,Ray ZR 125,Ray ZR 125 ABS,125,Scooter,Goa,6.4,125161,130436,38204,2018,79,235,2,2,"Blue, Red",Standard,Multi-plate,Carburetor,2021-06-18,June,2,Excellent,92232,837,134949089
YAM2024298943,Yamaha,FZ FI,FZ FI Standard,149,Motorcycle,Arunachal Pradesh,9.1,201976,215774,29858,2024,48,166,4,5,"White, Green, Black, Red, Blue",Standard,Wet,Carburetor,2021-06-18,June,2,Good,185916,837,134949089
YAM2020606478,Yamaha,FZ 25,FZ 25 Standard,249,Motorcycle,Punjab,7.4,187538,193494,23720,2020,32,187,4,4,"Blue, White, Black, Green",Standard,Automatic,Fuel Injection,2021-06-19,June,2,Average,169774,837,134949089
YAM2022596815,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Telangana,8.9,80246,93982,26212,2022,72,195,4,2,"Red, Green",Drum,Multi-plate,Carburetor,2021-06-19,June,2,Excellent,67770,837,134949089
YAM2017239554,Yamaha,R3,R3 ABS,321,Motorcycle,Arunachal Pradesh,8.8,151578,171053,42716,2017,45,133,2,3,"Red, White, Green",Drum,Multi-plate,Fuel Injection,2021-06-19,June,2,Good,128337,837,134949089
YAM2022481516,Yamaha,FZ FI,FZ FI ABS,149,Motorcycle,Telangana,9.2,175913,192872,31475,2022,46,114,4,2,"Green, Black",Drum,Automatic,Carburetor,2021-06-20,June,2,Good,161397,837,134949089
YAM2023645045,Yamaha,R15 V4,R15 V4 4V,155,Motorcycle,West Bengal,6.2,146321,152692,16970,2023,53,102,4,5,"White, Red, Green, Black, Blue",Disc,Wet,Fuel Injection,2021-06-21,June,2,Excellent,135722,837,134949089
YAM2021415598,Yamaha,Fascino 125,Fascino 125 Pro,125,Scooter,Odisha,5.2,56372,71095,20387,2021,73,181,4,4,"Blue, White, Green, Red",Standard,Automatic,Carburetor,2021-06-21,June,2,Excellent,50708,837,134949089
YAM2018190009,Yamaha,FZ FI,FZ FI Pro,149,Motorcycle,Uttarakhand,5.8,153347,159483,27499,2018,62,113,4,3,"Black, Red, Blue",Drum,Dry,Fuel Injection,2021-06-21,June,2,Excellent,131984,837,134949089
YAM2019130238,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Kerala,9.9,222246,235049,17396,2019,38,199,2,2,"Green, White",ABS,Multi-plate,Carburetor,2021-06-21,June,2,Average,217653,837,134949089
YAM2022517104,Yamaha,MT-15,MT-15 Standard,155,Motorcycle,Meghalaya,6.7,177968,193358,33572,2022,52,144,1,4,"Black, Green, Blue, White",Disc,Multi-plate,Carburetor,2021-06-21,June,2,Excellent,159786,837,134949089
YAM2014131755,Yamaha,FZ FI,FZ FI Pro,149,Motorcycle,Telangana,9.6,119655,125140,40200,2014,39,147,4,5,"Red, Blue, Black, Green, White",ABS,Multi-plate,Fuel Injection,2021-06-22,June,2,Average,84940,837,134949089
YAM2022345955,Yamaha,FZ FI,FZ FI ABS,149,Motorcycle,Manipur,9.9,231508,243115,23130,2022,60,149,1,2,"White, Blue",Standard,Dry,Fuel Injection,2021-06-22,June,2,Excellent,219985,837,134949089
YAM2015615512,Yamaha,Ray ZR 125,Ray ZR 125 Pro,125,Scooter,Madhya Pradesh,6.4,184819,192958,27016,2015,72,195,1,5,"Red, White, Blue, Black, Green",ABS,Automatic,Carburetor,2021-06-23,June,2,Excellent,165942,837,134949089
YAM2014666006,Yamaha,FZ-X,FZ-X Pro,149,Motorcycle,Jharkhand,8.9,163250,181661,18838,2014,47,155,1,5,"Black, Red, Blue, Green, White",Disc,Dry,Carburetor,2021-06-23,June,2,Good,162823,837,134949089
YAM2016929213,Yamaha,FZ 25,FZ 25 4V,249,Motorcycle,Haryana,6.8,77449,93471,14929,2016,71,234,4,3,"Red, Green, Black",ABS,Multi-plate,Carburetor,2021-06-24,June,2,Excellent,78542,837,134949089
YAM2014810172,Yamaha,FZ 25,FZ 25 Pro,249,Motorcycle,Mizoram,8.8,161346,168643,22264,2014,66,132,2,5,"White, Green, Red, Blue, Black",Disc,Multi-plate,Fuel Injection,2021-06-24,June,2,Excellent,146379,837,134949089
YAM2021521360,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Telangana,9.9,154276,171294,12270,2021,35,115,4,5,"Red, White, Black, Blue, Green",ABS,Multi-plate,Carburetor,2021-06-24,June,2,Average,159024,837,134949089
YAM2014373141,Yamaha,Aerox 155,Aerox 155 4V,155,Scooter,Kerala,8.4,59392,67430,30450,2014,74,168,4,5,"Blue, Green, Black, White, Red",Disc,Multi-plate,Fuel Injection,2021-06-24,June,2,Excellent,36980,837,134949089
YAM2021273703,Yamaha,Ray ZR 125,Ray ZR 125 4V,125,Scooter,Himachal Pradesh,9.4,107631,124326,33830,2021,49,184,4,3,"Blue, Red, White",Standard,Dry,Fuel Injection,2021-06-25,June,2,Good,90496,837,134949089
YAM2018860734,Yamaha,Fascino 125,Fascino 125 Standard,125,Scooter,Jharkhand,8.6,149494,156816,16236,2018,30,170,1,2,"White, Red",Drum,Automatic,Carburetor,2021-06-25,June,2,Average,140580,837,134949089
YAM2019910412,Yamaha,R15 V4,R15 V4 Standard,155,Motorcycle,Gujarat,9.4,196822,208044,19875,2019,51,179,4,3,"White, Black, Green",Disc,Dry,Carburetor,2021-06-25,June,2,Excellent,188169,837,134949089
YAM2018301831,Yamaha,Aerox 155,Aerox 155 Standard,155,Scooter,Assam,5.7,154250,173639,18272,2018,70,230,2,4,"Black, Green, White, Blue",Disc,Automatic,Carburetor,2021-06-25,June,2,Excellent,155367,837,134949089
YAM2014230121,Yamaha,Aerox 155,Aerox 155 ABS,155,Scooter,Punjab,5.0,51011,63647,47340,2014,71,163,2,3,"Black, Green, White",Disc,Multi-plate,Carburetor,2021-06-26,June,2,Excellent,16307,837,134949089
YAM2018188564,Yamaha,Ray ZR 125,Ray ZR 125 Pro,125,Scooter,Odisha,8.0,79112,92274,41104,2018,32,238,1,2,"Black, Green",Drum,Multi-plate,Carburetor,2021-06-27,June,2,Average,51170,837,134949089
